Gene Species Taxon Signature
2G40770 S0616 S0616 0.0014024152163962294
3G27870 S1052sl S1052sl 0.15164714058023915
3G27870 PAFTOL_019361 PAFTOL_019361 0.10589419884272927
3G27870 S1223 S1223 0.10589419884272927
3G27870 S1180 S1180 0.10589419884272927
3G27870 S0294 S0294 0.10589419884272927
3G27870 S1148 S1148 0.10589419884272927
3G27870 S0735 S0735 0.10589419884272927
3G27870 S1100 S1100 0.10589419884272927
3G27870 S0645sl S0645sl 0.012231277454160897
3G27870 S0303 S0303 0.03343311694324992
3G27870 S0558 S0558 0.03343311694324992
3G27870 S1251 S1251 0.012231277454160897
3G27870 S1375 S1375 0.005115254489892112
3G27870 S1451 S1451 0.012231277454160897
3G27870 S0299 S0299 0.012231277454160897
3G27870 S0278 S0278 0.012231277454160897
3G27870 S0951 S0951 0.009217153440419621
3G27870 S0289 S0289 0.009217153440419621
3G27870 S0624 S0624 0.009217153440419621
3G27870 S0320 S0320 0.009217153440419621
3G27870 SRR8528347 SRR8528347 0.009217153440419621
3G27870 S0327 S0327 0.00549040214593147
3G27870 SRR8528381 SRR8528381 0.00549040214593147
3G27870 S0428sl S0428sl 0.00549040214593147
3G27870 S1475 S1475 0.00549040214593147
5G11330 S1100 S1100 0.45540296702829897
5G11330 S0735 S0735 0.10207889436465063
5G11330 S1180 S1180 0.10207889436465063
5G11330 S1148 S1148 0.10207889436465063
5G11330 SRR8528381 SRR8528381 0.10207889436465063
5G11330 S1475 S1475 0.10207889436465063
5G11330 S0616 S0616 0.08356849291409534
5G11330 S1451 S1451 0.05162829465874254
5G11330 S0888 S0888 0.02076450799403736
5G11330 SRR8528354 SRR8528354 0.02076450799403736
5G11330 S0320 S0320 0.02076450799403736
5G11330 S0278 S0278 0.02076450799403736
5G11330 S1266sl S1266sl 0.02076450799403736
5G11330 S0308 S0308 0.02076450799403736
5G11330 S1315 S1315 0.02076450799403736
5G11330 S0303 S0303 0.02076450799403736
5G11330 SRR11470320 SRR11470320 0.012198785948259174
5G11330 S1498 S1498 0.012198785948259174
5G11330 S1102 S1102 0.00950780589190295
5G11330 S0299 S0299 0.00950780589190295
5G11330 S0355 S0355 0.0024308748579631753
5G11330 S0289 S0289 0.0032307578453655036
5G11330 SRR8528347 SRR8528347 0.0032307578453655036
5G11330 S0656sl S0656sl 0.0032307578453655036
5G11330 S1083 S1083 0.0032307578453655036
5G11330 S0407sl S0407sl 0.0032307578453655036
5G11330 S1405 S1405 0.0032307578453655036
5489 S1251 S1251 0.25110667580354845
5489 CRNC CRNC 0.2529750406644551
5489 HYZL HYZL 0.2529750406644551
5489 MYZV MYZV 0.2529750406644551
5489 S1451 S1451 0.09683197288133161
5489 S0322 S0322 0.09683197288133161
5489 S0289 S0289 0.05788493687655362
5489 S1260 S1260 0.09683197288133161
5489 S0303 S0303 0.09683197288133161
5489 PAFTOL_019361 PAFTOL_019361 0.09683197288133161
5489 S0320 S0320 0.05788493687655362
5489 S0299 S0299 0.05788493687655362
5489 S0278 S0278 0.022405281328021723
5489 S1052sl S1052sl 0.01816589697095267
5489 S0624 S0624 0.013613217875048789
5489 S1120 S1120 0.014030402247838204
5489 S1269 S1269 0.014030402247838204
5489 S0616 S0616 0.014030402247838204
5489 S0771 S0771 0.013638176389681973
5489 S0412sl S0412sl 0.013638176389681973
5489 S0899 S0899 0.013613217875048789
1G10910 PAFTOL_019361 PAFTOL_019361 0.29935649161777667
1G10910 S1223 S1223 0.07782165619161203
1G10910 S0616 S0616 0.04183119375137033
1G10910 S0735 S0735 0.07782165619161203
1G10910 S1180 S1180 0.07782165619161203
1G10910 S1100 S1100 0.07782165619161203
1G10910 S1148 S1148 0.07782165619161203
1G10910 S0281 S0281 0.04183119375137033
1G10910 S0428sl S0428sl 0.04183119375137033
1G10910 SRR8528381 SRR8528381 0.024819079563506298
1G10910 S0345 S0345 0.04183119375137033
1G10910 SRR8528361 SRR8528361 0.04183119375137033
1G10910 S1110 S1110 0.04183119375137033
1G10910 S0412sl S0412sl 0.024819079563506298
1G10910 S1052sl S1052sl 0.024819079563506298
1G10910 S1260 S1260 0.04183119375137033
1G10910 S1210 S1210 0.04183119375137033
1G10910 S1315 S1315 0.024819079563506298
1G10910 S1539 S1539 0.017832191898571666
1G10910 S0827 S0827 0.017832191898571666
1G10910 S0952 S0952 0.0047531267969223015
1G10910 S0293 S0293 0.017832191898571666
1G10910 S0278 S0278 0.017832191898571666
1G03090 S1245 S1245 1.4011736917577902
1G03090 PAFTOL_019361 PAFTOL_019361 1.0311021347520097
1G03090 S0673 S0673 0.03950210785688657
1G03090 S1251 S1251 0.03950210785688657
1G03090 S1100 S1100 0.06922699314204216
1G03090 S0294 S0294 0.06922699314204216
1G03090 S0643 S0643 0.06922699314204216
1G03090 S0735 S0735 0.06683824980900305
1G03090 S1223 S1223 0.03950210785688657
1G03090 S1148 S1148 0.03950210785688657
1G03090 S1180 S1180 0.03950210785688657
1G03090 S0959 S0959 0.03950210785688657
1G03090 S1189 S1189 0.009717144419131699
1G03090 S0827 S0827 0.03950210785688657
1G03090 S0645sl S0645sl 0.03950210785688657
1G03090 SRR8528370 SRR8528370 0.03950210785688657
1G03090 S1539 S1539 0.03950210785688657
1G03090 S1246 S1246 0.03950210785688657
1G03090 S1451 S1451 0.03950210785688657
1G03090 S1239 S1239 0.020265673110418842
1G03090 SRR8528354 SRR8528354 0.016244272318402586
1G03090 S0299 S0299 0.016244272318402586
5G51340 PAFTOL_019361 PAFTOL_019361 0.12522243113797618
5G51340 SRR8528381 SRR8528381 0.12522243113797618
5G51340 S0308 S0308 0.12522243113797618
5G51340 S0735 S0735 0.12522243113797618
5G51340 S1148 S1148 0.12522243113797618
5G51340 S1223 S1223 0.12522243113797618
5G51340 S1180 S1180 0.12522243113797618
5G51340 S1100 S1100 0.12522243113797618
5G51340 S0758 S0758 0.04395956348698942
5G51340 S1210 S1210 0.12522243113797618
5G51340 S1110 S1110 0.12522243113797618
5G51340 S0281 S0281 0.059479478809284524
5G51340 S1120 S1120 0.059479478809284524
5G51340 S1129sl S1129sl 0.028122569655979614
5G51340 SRR8528336 SRR8528336 0.028122569655979614
5G51340 S0888 S0888 0.013956761727048198
5G51340 S1315 S1315 0.013956761727048198
5G51340 S0558 S0558 0.028122569655979614
5G51340 S1128 S1128 0.028122569655979614
5G51340 SRR8528391 SRR8528391 0.028122569655979614
5G51340 S1376 S1376 0.007504996585216906
5G51340 S1052sl S1052sl 0.005214231806133521
5G51340 S0299 S0299 0.013956761727048198
5G51340 S1260 S1260 0.008144935935136927
6732 S0735 S0735 0.2976873142258726
6732 S0478 S0478 0.04150229613841683
6732 HYZL HYZL 0.2976873142258726
6732 MYZV MYZV 0.2976873142258726
6732 CRNC CRNC 0.2976873142258726
6732 PAFTOL_019361 PAFTOL_019361 0.1306794388145648
6732 S1148 S1148 0.04150229613841683
6732 S1539 S1539 0.04150229613841683
6732 SRR11470320 SRR11470320 0.04150229613841683
6732 S1223 S1223 0.04150229613841683
6732 S1180 S1180 0.04150229613841683
6732 S0308 S0308 0.04150229613841683
6732 S0278 S0278 0.03663576372918923
6732 S1249 S1249 0.029200446771855803
6732 S1498 S1498 0.029200446771855803
6732 S0624 S0624 0.014465724348369706
6732 S0320 S0320 0.011035169898461504
6732 S0281 S0281 0.021075386462816946
6732 S0724sl S0724sl 0.021075386462816946
6732 S1083 S1083 0.021075386462816946
5G18525 PAFTOL_019361 PAFTOL_019361 0.47246413086542016
5G18525 S0616 S0616 0.03159188728936716
5G18525 S1148 S1148 0.06950371446494057
5G18525 S0308 S0308 0.02516006588218812
5G18525 S1052sl S1052sl 0.04180063158981556
5G18525 S1100 S1100 0.06950371446494057
5G18525 S0735 S0735 0.06950371446494057
5G18525 S1180 S1180 0.06950371446494057
5G18525 S1223 S1223 0.06950371446494057
5G18525 S0299 S0299 0.019901070918395533
5G18525 SRR8528381 SRR8528381 0.012026398671099798
5G18525 S1251 S1251 0.012026398671099798
5G18525 S0407sl S0407sl 0.01089939792155674
5G18525 S0322 S0322 0.00682153016680068
5G18525 S1315 S1315 0.00682153016680068
5G18525 S1475 S1475 0.003574983711047524
5G18525 S0320 S0320 0.003574983711047524
5G18525 S1110 S1110 0.00682153016680068
5G18525 S0288 S0288 0.00682153016680068
5G18525 S0620 S0620 0.00682153016680068
5G18525 S0888 S0888 0.00682153016680068
5G18525 S0748 S0748 0.0016357261439077567
5G18525 S1201sl S1201sl 0.0025540430632927363
5G18525 S0345 S0345 0.0025540430632927363
5G18525 S1451 S1451 0.0025540430632927363
5G18525 S0289 S0289 0.0025540430632927363
5G18525 S0294 S0294 0.0025540430632927363
5G40440 PAFTOL_019361 PAFTOL_019361 0.34451232136600324
5G40440 S1052sl S1052sl 0.10127903349537594
5G40440 S1223 S1223 0.12179910849777997
5G40440 SRR8528381 SRR8528381 0.04954488527278846
5G40440 S0753 S0753 0.04954488527278846
5G40440 S0735 S0735 0.12179910849777997
5G40440 S1180 S1180 0.12179910849777997
5G40440 S1148 S1148 0.12179910849777997
5G40440 S1100 S1100 0.10127903349537594
5G40440 S1210 S1210 0.023851454180084948
5G40440 SRR11470320 SRR11470320 0.0229483124734496
5G40440 S1211 S1211 0.0188329457353323
5G40440 S0724sl S0724sl 0.007749725523856587
5G40440 S0281 S0281 0.0188329457353323
5G40440 S0558 S0558 0.0188329457353323
5G40440 S1498 S1498 0.0188329457353323
5G40440 S1083 S1083 0.009305790408721608
5G40440 SRR8528357 SRR8528357 0.005492772639093013
5G40440 SRR8528347 SRR8528347 0.005492772639093013
5G40440 S1266sl S1266sl 0.005492772639093013
5G40440 S1315 S1315 0.005492772639093013
5G40440 S0888 S0888 0.005492772639093013
5G40440 S1110 S1110 0.005492772639093013
4G09750 SRR8528381 SRR8528381 0.0824089608829575
4G09750 S0299 S0299 0.0824089608829575
4G09750 S1451 S1451 0.0824089608829575
4G09750 S0552sl S0552sl 0.0824089608829575
4G09750 S0960 S0960 0.0824089608829575
4G09750 S0956 S0956 0.0824089608829575
4G09750 SRR8528347 SRR8528347 0.0824089608829575
4G09750 S0645sl S0645sl 0.0824089608829575
4G09750 S0624 S0624 0.0824089608829575
4G09750 SRR8528372 SRR8528372 0.0824089608829575
4G09750 S0959 S0959 0.0824089608829575
4G09750 SRR8528336 SRR8528336 0.008481144944397726
4G09750 S0289 S0289 0.04321605459448254
4G09750 SRR8528370 SRR8528370 0.04321605459448254
4G09750 S0894 S0894 0.026362300961000267
6969 S1052sl S1052sl 0.09057982705412523
6969 S0281 S0281 0.08588379387995741
6969 HYZL HYZL 0.30067231152299423
6969 CRNC CRNC 0.30067231152299423
6969 MYZV MYZV 0.30067231152299423
6969 PAFTOL_019361 PAFTOL_019361 0.19635962142073368
6969 S1180 S1180 0.08588379387995741
6969 S1100 S1100 0.08588379387995741
6969 S0735 S0735 0.08588379387995741
6969 S1148 S1148 0.08588379387995741
6969 S0753 S0753 0.05312698018638358
6969 S0827 S0827 0.03124681566271032
6969 S1539 S1539 0.03124681566271032
6969 S1451 S1451 0.03124681566271032
6969 S0645sl S0645sl 0.03036659410735687
6969 ERR2789774 ERR2789774 0.02122121791105099
6969 S0951 S0951 0.028266495685754272
6969 S0320 S0320 0.028266495685754272
6969 S1449 S1449 0.004514691078215752
6969 S1102 S1102 0.004514691078215752
6969 S1227 S1227 0.02122121791105099
6969 S_670 S_670 0.02122121791105099
3G43300 PAFTOL_019361 PAFTOL_019361 0.34425987434784816
3G43300 S1110 S1110 0.22089603598915436
3G43300 S1223 S1223 0.08046920431127065
3G43300 S1180 S1180 0.08046920431127065
3G43300 S0294 S0294 0.08046920431127065
3G43300 S1148 S1148 0.08046920431127065
3G43300 S0735 S0735 0.08046920431127065
3G43300 S1100 S1100 0.08046920431127065
3G43300 S1052sl S1052sl 0.08046920431127065
3G43300 S1120 S1120 0.02388163034714275
3G43300 S1260 S1260 0.02388163034714275
3G43300 S0742 S0742 0.02388163034714275
3G43300 S0345 S0345 0.02388163034714275
3G43300 S0616 S0616 0.02388163034714275
3G43300 S0308 S0308 0.02388163034714275
3G43300 S0753 S0753 0.02388163034714275
3G43300 SRR8528381 SRR8528381 0.02388163034714275
3G43300 S1102 S1102 0.02388163034714275
3G43300 S1210 S1210 0.02388163034714275
3G43300 S0888 S0888 0.004146648014830891
3G43300 S0428sl S0428sl 0.02388163034714275
3G43300 S1235sl S1235sl 0.02388163034714275
3G43300 S0558 S0558 0.02388163034714275
3G43300 S1211 S1211 0.005638176586659094
3G10700 S0735 S0735 0.2451402047373494
3G10700 S0771 S0771 0.04022404434999887
3G10700 S1451 S1451 0.021863306423594967
3G10700 S1083 S1083 0.01672025785402458
3G10700 S1210 S1210 0.021863306423594967
3G10700 S0289 S0289 0.021863306423594967
3G10700 S0292 S0292 0.01903053153614298
3G10700 S1250sl S1250sl 0.01903053153614298
3G10700 SRR8528347 SRR8528347 0.01903053153614298
3G10700 S1376 S1376 0.014803621131081256
3G10700 S0960 S0960 0.01672025785402458
3G10700 SRR11470320 SRR11470320 0.01672025785402458
3G10700 S1189 S1189 0.01672025785402458
3G10700 S0959 S0959 0.01672025785402458
3G10700 S0888 S0888 0.014803621131081256
3G10700 S1475 S1475 0.014803621131081256
3G10700 S0742 S0742 0.001895549649201591
7371 CRNC CRNC 0.33727397016006766
7371 HYZL HYZL 0.33727397016006766
7371 MYZV MYZV 0.33727397016006766
7371 PAFTOL_019361 PAFTOL_019361 0.33727397016006766
7371 S1266sl S1266sl 0.04372469227131464
7371 S1100 S1100 0.12056127426916657
7371 S0735 S0735 0.12056127426916657
7371 S1148 S1148 0.12056127426916657
7371 S1189 S1189 0.05329027284682685
7371 S0430 S0430 0.04372469227131464
7371 S1315 S1315 0.04372469227131464
7371 S1180 S1180 0.05329027284682685
7371 S0645sl S0645sl 0.05329027284682685
7371 S1223 S1223 0.05329027284682685
7371 S0624 S0624 0.04372469227131464
7371 ERR4210213 ERR4210213 0.015759584361437966
7371 S0899 S0899 0.015759584361437966
5974 CRNC CRNC 0.5694736689647922
5974 MYZV MYZV 0.5694736689647922
5974 HYZL HYZL 0.5694736689647922
5974 PAFTOL_019361 PAFTOL_019361 0.21367276199451973
5974 S0428sl S0428sl 0.12329324084403696
5974 S0735 S0735 0.07430891702016951
5974 S1266sl S1266sl 0.015757127120609792
5974 S1223 S1223 0.07430891702016951
5974 S0303 S0303 0.015757127120609792
5974 S0322 S0322 0.015757127120609792
5974 S0753 S0753 0.07430891702016951
5974 S1100 S1100 0.07430891702016951
5974 S1180 S1180 0.07430891702016951
5974 S1148 S1148 0.07430891702016951
5974 S1475 S1475 0.07430891702016951
5974 S0289 S0289 0.032351943280881236
5974 S0320 S0320 0.032351943280881236
5974 S0278 S0278 0.032351943280881236
5974 S0299 S0299 0.032351943280881236
5974 S0624 S0624 0.032351943280881236
5974 S0427 S0427 0.032351943280881236
5974 S1251 S1251 0.032351943280881236
5974 S1376 S1376 0.0047531467900715305
5G40820 PAFTOL_019361 PAFTOL_019361 0.15085292604573447
5G40820 S1100 S1100 0.06680948435336613
5G40820 S1260 S1260 0.05042492723141165
5G40820 S0294 S0294 0.06680948435336613
5G40820 S0616 S0616 0.05042492723141165
5G40820 S1223 S1223 0.06680948435336613
5G40820 S0735 S0735 0.06680948435336613
5G40820 S1180 S1180 0.06680948435336613
5G40820 S1148 S1148 0.06680948435336613
5G40820 S0288 S0288 0.02734456866010361
5G40820 S1052sl S1052sl 0.025082474065982817
5G40820 S0960 S0960 0.025082474065982817
5G40820 S1251 S1251 0.025082474065982817
5G40820 S0308 S0308 0.02734456866010361
5G40820 S0303 S0303 0.02734456866010361
5G40820 S1120 S1120 0.02734456866010361
5G40820 S1315 S1315 0.02734456866010361
5G40820 S1269 S1269 0.004299229397845391
5G40820 SRR8528347 SRR8528347 0.025082474065982817
5G40820 SRR8528381 SRR8528381 0.025082474065982817
5G40820 S0412sl S0412sl 0.025082474065982817
5G40820 S0558 S0558 0.025082474065982817
5G40820 S0407sl S0407sl 0.025082474065982817
5G40820 S0742 S0742 0.025082474065982817
4G27790 PAFTOL_019361 PAFTOL_019361 0.3526517207845842
4G27790 S0645sl S0645sl 0.05049510307514984
4G27790 S0735 S0735 0.22068235439563266
4G27790 S1148 S1148 0.22068235439563266
4G27790 S1180 S1180 0.22068235439563266
4G27790 S1223 S1223 0.22068235439563266
4G27790 S0294 S0294 0.05049510307514984
4G27790 SRR8528381 SRR8528381 0.05049510307514984
4G27790 S0412sl S0412sl 0.022482720980652213
4G27790 S1102 S1102 0.021409464580449195
4G27790 S0558 S0558 0.021409464580449195
4G27790 S0427 S0427 0.021409464580449195
4G27790 S0742 S0742 0.011037679564202136
4G27790 S1269 S1269 0.009650503947537279
4G27790 S1249 S1249 0.008103859580895368
4G27790 S0299 S0299 0.019126417578682508
4G27790 S0624 S0624 0.019126417578682508
4G27790 S1405 S1405 0.019126417578682508
4G27790 S0478 S0478 0.019126417578682508
4G27790 S0673 S0673 0.019126417578682508
4G27790 SRR8528354 SRR8528354 0.019126417578682508
4G27790 S0320 S0320 0.019126417578682508
4G27790 S1251 S1251 0.019126417578682508
4G27790 S0407sl S0407sl 0.019126417578682508
4G27790 S1539 S1539 0.019126417578682508
4G27790 SRR8528347 SRR8528347 0.019126417578682508
6506 S0299 S0299 0.22012600527791035
6506 CRNC CRNC 0.22012600527791035
6506 MYZV MYZV 0.22012600527791035
6506 HYZL HYZL 0.22012600527791035
6506 S1251 S1251 0.04796168764138605
6506 S0624 S0624 0.04796168764138605
6506 PAFTOL_019361 PAFTOL_019361 0.08841534484184346
6506 S1180 S1180 0.08841534484184346
6506 S1100 S1100 0.08841534484184346
6506 S0735 S0735 0.08841534484184346
6506 S1148 S1148 0.08841534484184346
6506 S1223 S1223 0.08841534484184346
6506 S1422 S1422 0.05880505720102145
6506 S0376 S0376 0.05880505720102145
6506 S1211 S1211 0.05880505720102145
6506 S0320 S0320 0.03437971872259439
6506 S1451 S1451 0.03437971872259439
6506 S0278 S0278 0.03437971872259439
6506 S0417 S0417 0.03437971872259439
6506 S1239 S1239 0.03437971872259439
6506 S1250sl S1250sl 0.03437971872259439
3G14470 PAFTOL_019361 PAFTOL_019361 0.2509904934830099
3G14470 SRR8528347 SRR8528347 0.19982785577132625
3G14470 S0294 S0294 0.08345702121678748
3G14470 S0735 S0735 0.19982785577132625
3G14470 S1148 S1148 0.19982785577132625
3G14470 S1223 S1223 0.19982785577132625
3G14470 S1100 S1100 0.19982785577132625
3G14470 S1180 S1180 0.19982785577132625
3G14470 S0299 S0299 0.04436931863041745
3G14470 S0320 S0320 0.01877098326468407
3G14470 S1211 S1211 0.015710288706811168
3G14470 S0753 S0753 0.015710288706811168
3G14470 S1128 S1128 0.015710288706811168
3G14470 S1451 S1451 0.015710288706811168
3G14470 S0771 S0771 0.015710288706811168
3G14470 S1110 S1110 0.015710288706811168
3G14470 S1210 S1210 0.015710288706811168
3G14470 S0620 S0620 0.015710288706811168
3G14470 S1251 S1251 0.015710288706811168
3G14470 S0964 S0964 0.008297931223656189
3G14470 SRR8528381 SRR8528381 0.008297931223656189
3G14470 SRR8528354 SRR8528354 0.0034236550587995237
6924 CRNC CRNC 0.42621630447709513
6924 MYZV MYZV 0.42621630447709513
6924 HYZL HYZL 0.42621630447709513
6924 PAFTOL_019361 PAFTOL_019361 0.12689664360583175
6924 S1180 S1180 0.04961753450678001
6924 S0673 S0673 0.075580884884299
6924 S1539 S1539 0.075580884884299
6924 S1246 S1246 0.075580884884299
6924 S0894 S0894 0.075580884884299
6924 S1245 S1245 0.075580884884299
6924 S1251 S1251 0.05891768842230038
6924 S1223 S1223 0.04961753450678001
6924 S0735 S0735 0.04961753450678001
6924 S1148 S1148 0.04961753450678001
6924 S1100 S1100 0.04961753450678001
6924 SRR11470320 SRR11470320 0.04961753450678001
6924 S1083 S1083 0.04961753450678001
6924 S1498 S1498 0.04961753450678001
6924 S0281 S0281 0.03519804577223801
6924 S1376 S1376 0.03519804577223801
6924 ERR4210213 ERR4210213 0.03519804577223801
6924 S1120 S1120 0.03519804577223801
1G55250 PAFTOL_019361 PAFTOL_019361 0.38833014500884283
1G55250 S1120 S1120 0.07224735878243739
1G55250 S1266sl S1266sl 0.04371764008882105
1G55250 S1251 S1251 0.03214104979121473
1G55250 S1451 S1451 0.027564673079456956
1G55250 S1315 S1315 0.027564673079456956
1G55250 S1148 S1148 0.02053647840825533
1G55250 S0322 S0322 0.027564673079456956
1G55250 S1249 S1249 0.027564673079456956
1G55250 S0355 S0355 0.027564673079456956
1G55250 S0288 S0288 0.027564673079456956
1G55250 S0289 S0289 0.009410076437592832
1G55250 S0412sl S0412sl 0.027564673079456956
1G55250 S0299 S0299 0.009410076437592832
1G55250 S0278 S0278 0.009410076437592832
1G55250 S1180 S1180 0.02053647840825533
1G55250 S0620 S0620 0.027564673079456956
1G55250 S1269 S1269 0.027564673079456956
1G55250 S0888 S0888 0.027564673079456956
1G55250 S0430 S0430 0.027564673079456956
1G55250 S0724sl S0724sl 0.027564673079456956
1G55250 S0616 S0616 0.027564673079456956
1G55250 S0748 S0748 0.027564673079456956
1G55250 S0742 S0742 0.022039088465691758
1G55250 SRR8528381 SRR8528381 0.022039088465691758
5G06940 S0299 S0299 0.18722740172061056
5G06940 SRR8528381 SRR8528381 0.18722740172061056
5G06940 PAFTOL_019361 PAFTOL_019361 0.10824770096602228
5G06940 S1148 S1148 0.10824770096602228
5G06940 S0308 S0308 0.0818085179920381
5G06940 S1120 S1120 0.0818085179920381
5G06940 S1223 S1223 0.10824770096602228
