"","genes","no_samples_before","no_samples_cleaned","no_samples_removed","fraction_samples_removed","gene_length","dist_raw_mean","dist_raw_min","dist_raw_max","dist_raw_stdev","dist_raw_CI_95_lower","dist_raw_CI_95_upper","N_sites","N_taxa","t_Entropy","t_predicted_threshold_Entropy","t_predicted_TPR_Entropy","t_predicted_FPR_Entropy","Risk_Entropy","t_Entropyvar","t_predicted_threshold_Entropyvar","t_predicted_TPR_Entropyvar","t_predicted_FPR_Entropyvar","Risk_Entropyvar","gene_tree_mean_node_support","gene_tree_clocklikeliness","mean_SNP_prop","genes_non_saturated","genes_high_BS","genes_clocklike","genes_SNP_prop_low","genes_alignments_long","genes_to_keep"
"86","1G55480",338,329,9,0.0266272189349113,294,0.102596328109643,0,0.314079422382672,0.0415256642604055,0.102245935813602,0.102946720405683,206,329,70.23,10.67,0.67,0.19,"low.risk",42.32,26.42,0.9,0.06,"low.risk",75.1656441717791,0.324369629611391,0.032086206836915,1,1,0,0,1,0
"87","1G55590",345,315,30,0.0869565217391305,1251,0.0806671458529644,0,0.189799331103679,0.0269810675022521,0.08042934536268,0.0809049463432488,1031,315,210.2,29.73,0.84,0.43,"low.risk",140.29,35.23,0.83,0.04,"low.risk",85.525641025641,0.356713067084615,0.0194604991850575,1,1,0,1,1,0
"88","1G55760",330,314,16,0.0484848484848485,522,0.078889494968873,0,0.257197696737044,0.0358284160844894,0.0785727101197526,0.0792062798179934,396,314,98.18,16.9,0.75,0.29,"low.risk",61.7,27.73,0.88,0.04,"low.risk",78.0257234726688,0.253820552621355,0.0286091215701741,1,1,1,0,1,0
"89","1G55910",355,322,33,0.0929577464788732,730,0.0958567119606806,0,0.230884557721139,0.0318941119798203,0.0955817305580127,0.0961316933633485,663,322,102.88,23.17,0.8,0.37,"low.risk",67.43,31.69,0.84,0.03,"low.risk",82.7021943573668,0.341283142175677,0.0273013046127803,1,1,0,0,1,0
"90","1G57770",349,329,20,0.0573065902578797,215,0.072851443191987,0,0.195979899497487,0.0265335945201599,0.0726275535258803,0.0730753328580937,188,329,73.51,9.94,0.66,0.17,"low.risk",58.67,26.47,0.9,0.05,"low.risk",71.5122699386503,0.368500106384074,0.0164910786168171,1,0,0,1,0,0
"91","1G58120",371,351,20,0.0539083557951483,662,0.0820176147444797,0,0.311111111111111,0.0391797858721761,0.081707768580011,0.0823274609089485,468,351,71.77,18.74,0.77,0.32,"low.risk",35.11,28.49,0.87,0.03,"low.risk",84.933908045977,0.094469134688387,0.0335322529371015,1,1,1,0,1,0
"92","1G59980",161,155,6,0.0372670807453416,201,0.070857911087143,0,0.159203980099502,0.023910623722155,0.0704288967229549,0.0712869254513311,183,155,58.44,10.53,0.66,0.15,"low.risk",38.57,23.27,0.92,0.1,"low.risk",65.4802631578947,0.364778020737509,0.0194541452717569,1,0,0,1,0,0
"93","1G60060",203,199,4,0.0197044334975369,172,0.0709895627734116,0,0.190184049079755,0.0311388298892504,0.0705547193278994,0.0714244062189238,141,199,65.65,8.28,0.63,0.11,"low.risk",39.82,24.12,0.93,0.09,"low.risk",61.2358974358974,0.434524996255708,0.0228781749377521,1,0,0,0,0,0
"94","1G60070",252,233,19,0.0753968253968254,150,0.0668568904462778,0,0.226666666666667,0.0293278503083718,0.0665072345819424,0.0672065463106132,144,233,64.23,8.24,0.63,0.12,"low.risk",32.43,25.17,0.92,0.08,"low.risk",64.0393013100437,0.385695903796401,0.0123814634742812,1,0,0,1,0,0
"95","1G60560",368,336,32,0.0869565217391305,1714,0.0767980710400708,0,0.166467780429594,0.025217389141793,0.0765897272754922,0.0770064148046494,1466,336,194.79,35.76,0.86,0.46,"low.risk",130.8,37.93,0.82,0.06,"low.risk",87.9129129129129,0.336101509851486,0.0185647238897678,1,1,0,1,1,0
"96","1G61600",206,201,5,0.0242718446601942,321,0.0807366519780826,0,0.177570093457944,0.0287940375880872,0.0803385642556136,0.0811347397005517,310,201,84.81,14.79,0.71,0.23,"low.risk",49.54,25.98,0.9,0.07,"low.risk",77.479797979798,0.340055944385199,0.0140176037671604,1,1,0,1,1,0
"97","1G61850",318,300,18,0.0566037735849056,390,0.102828438278659,0,0.267806267806268,0.0396934060611965,0.102461073974272,0.103195802583046,293,300,68.96,13.84,0.71,0.24,"low.risk",39.46,27.16,0.89,0.05,"low.risk",80.952861952862,0.597970380812514,0.0315487150973153,1,1,0,0,1,0
"98","1G63160",221,218,3,0.0135746606334841,195,0.0632367722254734,0,0.191709844559585,0.0330294253378703,0.0628158244508763,0.0636577200000705,167,218,75.85,9.38,0.65,0.14,"low.risk",35.53,24.54,0.93,0.09,"low.risk",62.4225352112676,0.425274852973852,0.0253874673229512,1,0,0,0,0,0
"99","1G63660",340,326,14,0.0411764705882353,525,0.0789183828995873,0,0.284836065573771,0.0442578243644527,0.0785414946544896,0.079295271144685,396,326,128.26,16.88,0.75,0.29,"low.risk",73.74,27.11,0.89,0.05,"low.risk",77.5789473684211,0.610770507388197,0.0207681381510857,1,1,0,0,1,0
"100","1G63700",273,247,26,0.0952380952380952,464,0.0661761299249316,0,0.161363636363636,0.0301872089256817,0.0658366709291049,0.0665155889207583,378,247,124.94,16.59,0.74,0.27,"low.risk",56.35,28.25,0.88,0.05,"low.risk",73.8729508196721,0.484799774981871,0.02757146010502,1,0,0,0,1,0
"101","1G65320",365,341,24,0.0657534246575342,915,0.0813904966479459,0,0.23258559622196,0.0293231785177979,0.0811517888793239,0.0816292044165679,835,341,156.73,26.43,0.83,0.41,"low.risk",92.61,33.12,0.83,0.03,"low.risk",85.9319526627219,0.26373301187265,0.0224516898012313,1,1,1,0,1,0
"102","1G65380",353,308,45,0.127478753541077,1219,0.107361469200526,0,0.312189054726368,0.0362067155346749,0.107035092767636,0.107687845633415,1099,308,144.03,30.78,0.85,0.43,"low.risk",107.81,35.9,0.83,0.05,"low.risk",89.0786885245902,0.430548297526682,0.0179974624076194,1,1,0,1,1,0
"103","1G65840",269,258,11,0.0408921933085502,333,0.0926639200965186,0,0.213375796178344,0.0329460451214124,0.0923092653151582,0.093018574877879,265,258,94.1,13.02,0.7,0.21,"low.risk",56.25,26.57,0.9,0.06,"low.risk",81.5764705882353,0.298624628749577,0.0197109315477685,1,1,1,1,1,1
"104","1G66830",347,312,35,0.100864553314121,1115,0.0975113407142219,0,0.208719851576994,0.030092212469433,0.0972435653911917,0.0977791160372521,891,312,142.33,27.44,0.83,0.41,"low.risk",111.35,33.95,0.83,0.04,"low.risk",89.0453074433657,0.297187105696296,0.0241323350574477,1,1,1,0,1,0
"105","1G67120",377,341,36,0.0954907161803713,3979,0.0765159641090777,0,0.16003616636528,0.0237532447680143,0.0763225988484644,0.076709329369691,3190,341,253.03,51.91,0.76,0.35,"low.risk",165.13,50.08,0.85,0.23,"low.risk",92.9082840236686,0.206586430404268,0.0220258906269047,1,1,1,0,1,0
"106","1G67550",346,340,6,0.0173410404624278,372,0.0721596735787408,0,0.211594202898551,0.0264194121171387,0.0719439706448688,0.0723753765126127,344,340,76.41,15.37,0.73,0.27,"low.risk",42.24,27.43,0.88,0.04,"low.risk",77.1543026706231,0.343310696803252,0.0160568617513985,1,1,0,1,1,0
"107","1G67560",364,343,21,0.0576923076923077,771,0.0812438265995266,0,0.273873873873874,0.0332889236496496,0.0809744178530137,0.0815132353460395,640,343,137.98,22.67,0.8,0.37,"low.risk",72.98,30.33,0.85,0.03,"low.risk",81.75,0.324619088773638,0.0248870939922158,1,1,0,0,1,0
"108","1G67840",311,298,13,0.0418006430868167,203,0.0756860082895557,0,0.215384615384615,0.0262563200117626,0.0754413711061586,0.0759306454729528,194,298,74.32,10.24,0.66,0.17,"low.risk",48.26,26.28,0.91,0.06,"low.risk",69.6190476190476,0.331094018623429,0.0166419075684979,1,0,0,1,0,0
"109","1G68050",292,262,30,0.102739726027397,1431,0.0888265192138966,0,0.1743679163034,0.0247488285036799,0.0885641806054441,0.0890888578223491,1299,262,193.74,33.75,0.85,0.44,"low.risk",121.43,36.26,0.83,0.06,"low.risk",87.1428571428571,0.303106190689965,0.0154055267610974,1,1,1,1,1,1
"110","1G68570",321,301,20,0.0623052959501558,441,0.0562061795335066,0,0.140883977900552,0.0234744108071752,0.0559896458035189,0.0564227132634943,337,301,146.36,15.22,0.73,0.26,"low.risk",33.25,26.74,0.9,0.06,"low.risk",75.1174496644295,0.367706805846513,0.0368147445357827,1,1,0,0,1,0
"111","1G68830",340,331,9,0.0264705882352941,414,0.0732515629007457,0,0.202469135802469,0.0279349242788043,0.0730172753320549,0.0734858504694365,354,331,108.19,15.68,0.73,0.27,"low.risk",48.33,27.11,0.89,0.05,"low.risk",78.5182926829268,0.187719829486233,0.0205337992887786,1,1,1,0,1,0
"112","1G68930",369,339,30,0.0813008130081301,1862,0.0878260420812657,0,0.242111302352266,0.0291138382100915,0.087587638085962,0.0880644460765694,1612,339,161.83,37.52,0.86,0.46,"low.risk",120.16,39.48,0.82,0.08,"low.risk",87.8154761904762,0.283829503543514,0.0168492718447394,1,1,1,1,1,1
"113","1G69860",271,268,3,0.011070110701107,210,0.0900217360253634,0,0.185714285714286,0.030514530507989,0.0897055363306569,0.0903379357200699,193,268,63.82,10.28,0.66,0.16,"low.risk",27.52,26.09,0.91,0.07,"low.risk",70.0719696969697,0.384616993343344,0.0188141378710495,1,0,0,1,0,0
"114","1G70260",228,224,4,0.0175438596491229,246,0.0630164506402168,0,0.177215189873418,0.0303022381382567,0.062640628464211,0.0633922728162226,168,224,57.97,9.4,0.65,0.14,"low.risk",28.75,25.18,0.92,0.08,"low.risk",66.0769230769231,0.488079410128253,0.040886817871728,1,0,0,0,0,0
"115","1G70570",346,317,29,0.0838150289017341,239,0.0746722340276666,0,0.21551724137931,0.0290875478790412,0.0744174879399796,0.0749269801153536,196,317,59.57,10.29,0.67,0.18,"low.risk",34.28,26.02,0.91,0.06,"low.risk",79.0191082802548,0.459727122508814,0.027114773416787,1,1,0,0,0,0
"116","1G70820",349,332,17,0.0487106017191977,516,0.0657145939413868,0,0.192148760330579,0.0242424869313888,0.0655118878557331,0.0659173000270406,446,332,107.84,18.21,0.76,0.31,"low.risk",74.01,28.65,0.87,0.04,"low.risk",78.3556231003039,0.267588860218291,0.0207184256932926,1,1,1,0,1,0
"117","1G71220",341,326,15,0.0439882697947214,285,0.0693609556411308,0,0.161417322834646,0.0241257447344041,0.0691555070063369,0.0695664042759247,273,326,66.59,13.13,0.7,0.23,"low.risk",43.86,27.4,0.89,0.05,"low.risk",73.7492260061919,0.399832848491991,0.0155602999186675,1,0,0,1,1,0
"118","1G72280",348,282,66,0.189655172413793,250,0.0756284967363306,0,0.268398268398268,0.0316495749199908,0.0753168471722198,0.0759401463004414,229,282,75.65,11.65,0.68,0.19,"low.risk",56.4,26.98,0.9,0.06,"low.risk",76.4659498207885,0.589284471943117,0.0231958528119012,1,1,0,0,0,0
"119","1G72500",244,221,23,0.0942622950819673,18,0.12086526216529,0,0.625,0.105674518455893,0.119536805128854,0.122193719201726,14,221,NA,-1.52,0.47,0,"low.risk",NA,22.83,0.97,0.13,"low.risk",46.0686274509804,0.232758117856359,0.01857423766093,1,0,1,1,0,0
"120","1G72970",314,303,11,0.035031847133758,891,0.0700212424296721,0,0.184269662921348,0.0294678747117814,0.0697512207669617,0.0702912640923826,714,303,145.13,24.23,0.81,0.38,"low.risk",80.52,31.16,0.85,0.03,"low.risk",82.6333333333333,0.327532261535152,0.0303945458639134,1,1,0,0,1,0
"121","1G73180",272,256,16,0.0588235294117647,170,0.061648612806617,0,0.171597633136095,0.0281401179716478,0.0613433210799571,0.061953904533277,155,256,77.63,8.67,0.64,0.13,"low.risk",33.9,25.18,0.93,0.08,"low.risk",57.9802371541502,0.466899709021289,0.0202908453526418,1,0,0,0,0,0
"122","1G73930",361,322,39,0.10803324099723,1408,0.0815429226639896,0,0.228731942215088,0.0342427175002386,0.0812476922937151,0.081838153034264,1224,322,171.98,32.57,0.85,0.44,"low.risk",89.59,35.29,0.83,0.04,"low.risk",89.448275862069,0.586968781237102,0.0214787408392429,1,1,0,0,1,0
"123","1G73960",335,325,10,0.0298507462686567,334,0.0716830526512096,0,0.155688622754491,0.0230348327655252,0.0714862894176226,0.0718798158847966,328,325,81.08,14.91,0.73,0.26,"low.risk",52.59,27.64,0.88,0.04,"low.risk",69.9314641744548,0.317906256849699,0.0130907610127425,1,0,1,1,1,0
"124","1G73990",274,249,25,0.0912408759124088,189,0.0679058365974304,0,0.259259259259259,0.0299318281671082,0.0675719585662923,0.0682397146285685,174,249,68.89,9.55,0.65,0.15,"low.risk",30.61,25.5,0.92,0.08,"low.risk",58.9471544715447,0.422235598500395,0.0188888697320567,1,0,0,1,0,0
"125","1G74460",273,270,3,0.0109890109890109,240,0.065205400401499,0,0.181434599156118,0.0301156576681805,0.0648956499885495,0.0655151508144484,209,270,57.54,10.92,0.67,0.18,"low.risk",33.38,25.75,0.92,0.07,"low.risk",67.8389513108614,0.291408730264394,0.0214881329211519,1,0,1,0,0,0
"126","1G74680",342,321,21,0.0614035087719298,745,0.106204433272735,0,0.261447562776957,0.0357998203503404,0.105894814941337,0.106514051604132,588,321,101.11,21.59,0.79,0.35,"low.risk",78.52,30.89,0.85,0.03,"low.risk",84.7358490566038,0.505715798780385,0.0223015825439748,1,1,0,0,1,0
"127","1G75200",366,325,41,0.112021857923497,594,0.100334502444273,0,0.255536626916525,0.0349740728033545,0.100035754381869,0.100633250506677,510,325,75.46,19.8,0.78,0.33,"low.risk",51.98,29.58,0.86,0.03,"low.risk",85.2826086956522,0.404644081475253,0.0342967432569395,1,1,0,0,1,0
"128","1G76400",327,297,30,0.0917431192660551,36,0.0521062802820904,0,0.25,0.0402173870798721,0.0517303002168912,0.0524822603472896,32,297,24.06,0.53,0.52,0,"low.risk",NA,23.76,0.96,0.11,"low.risk",32.8315789473684,0.805493020154207,0.0212435132369062,1,0,0,0,0,0
"129","1G76730",213,210,3,0.0140845070422535,225,0.076531646189179,0,0.180555555555556,0.0283310557978565,0.0761567879914034,0.0769065043869546,200,210,78.91,10.82,0.67,0.16,"low.risk",41.46,25.43,0.91,0.08,"low.risk",68.1256038647343,0.489317323499139,0.0175400088420917,1,0,0,1,0,0
"130","1G77405",357,335,22,0.061624649859944,929,0.0964198545468889,0,0.276887871853547,0.0364231791348923,0.0961180299023188,0.0967216791914591,778,335,110.92,25.4,0.82,0.4,"low.risk",75.45,32.08,0.84,0.03,"low.risk",85.4277108433735,0.324138886597748,0.019346431573753,1,1,1,1,1,1
"131","1G78280",358,316,42,0.11731843575419,773,0.0717601106674334,0,0.197930142302717,0.0242408360079094,0.0715471387082082,0.0719730826266585,688,316,134.23,23.69,0.81,0.37,"low.risk",78.69,31.14,0.85,0.03,"low.risk",85.741214057508,0.275177288154746,0.0205027309638927,1,1,1,0,1,0
"132","1G79080",369,339,30,0.0813008130081301,1215,0.0985866255541495,0,0.266166822867854,0.0403809404481374,0.0982559588290174,0.0989172922792817,949,339,129.62,28.38,0.84,0.42,"low.risk",94.72,33.69,0.83,0.03,"low.risk",86.0684523809524,0.554413258880641,0.0226538776651956,1,1,0,0,1,0
"133","1G79150",315,308,7,0.0222222222222223,273,0.0672820242396721,0,0.182539682539683,0.027092826319405,0.067037802694568,0.0675262457847762,252,308,92.44,12.43,0.69,0.21,"low.risk",46.86,26.94,0.9,0.05,"low.risk",65.2754098360656,0.389265722492978,0.0192673731657172,1,0,0,1,1,0
"134","1G79560",366,343,23,0.0628415300546448,539,0.0633889282690579,0,0.173507462686567,0.0236028204548871,0.0631979095884948,0.0635799469496209,474,343,84.22,18.9,0.77,0.32,"low.risk",60.71,29,0.86,0.03,"low.risk",80.4823529411765,0.227121608697586,0.0180360088857789,1,1,1,1,1,1
"135","1G80350",362,340,22,0.0607734806629834,202,0.051097040931683,0,0.17910447761194,0.0275762810101845,0.0508718926697611,0.051322189193605,175,340,54.95,9.37,0.66,0.17,"low.risk",21.48,25.15,0.92,0.07,"high.risk",62.3333333333333,0.581660255230292,0.0231146316637991,0,0,0,0,0,0
"136","1G80360",281,265,16,0.0569395017793595,417,0.0948409013435534,0,0.24220623501199,0.0388522520239912,0.0944337373047389,0.0952480653823679,283,265,68.45,13.61,0.7,0.22,"low.risk",36.84,26.56,0.9,0.06,"low.risk",81.5801526717557,0.3863732672157,0.0369750433970058,1,1,0,0,1,0
"137","1G80410",341,341,0,0,231,0.0322049829412747,0,0.171052631578947,0.0213922628803096,0.0320308374496857,0.0323791284328637,181,341,105.28,9.63,0.66,0.17,"low.risk",26.19,24.72,0.93,0.08,"low.risk",52.7522388059702,0.291195265494449,0.0346286716697549,1,0,1,0,0,0
"138","1G80460",294,252,42,0.142857142857143,215,0.0597314402807352,0,0.176190476190476,0.0296724919180483,0.059404403499483,0.0600584770619874,175,252,53.11,9.58,0.65,0.15,"low.risk",19.49,25.19,0.93,0.08,"high.risk",58.8360655737705,0.487995049677335,0.0393971697589248,0,0,0,0,0,0
"139","2G01070",312,284,28,0.0897435897435898,672,0.0805001610953224,0,0.185800604229607,0.0311198729545107,0.080195889369744,0.0808044328209008,585,284,110.67,21.6,0.79,0.34,"low.risk",77.13,29.17,0.87,0.04,"low.risk",80.7010676156584,0.407151477765553,0.0215579788863214,1,1,0,0,1,0
"140","2G04270",362,344,18,0.0497237569060773,1133,0.08068250525003,0,0.179396092362345,0.0255147536788711,0.0804766143757499,0.0808883961243102,1020,344,155.34,29.52,0.84,0.43,"low.risk",110.94,33.78,0.83,0.03,"low.risk",85.8944281524927,0.28315177373097,0.0162309238232719,1,1,1,1,1,1
"141","2G04660",372,338,34,0.0913978494623656,923,0.0681190195755506,0,0.199737187910644,0.0255927672465423,0.0679088275355775,0.0683292116155237,725,338,140.25,24.39,0.81,0.39,"low.risk",95.3,32.04,0.84,0.03,"low.risk",82.7940298507463,0.35569329795568,0.0279959617505749,1,1,0,0,1,0
"142","2G04842",366,343,23,0.0628415300546448,510,0.068172739537677,0,0.222664015904573,0.0304320027517466,0.0679264519796438,0.0684190270957102,470,343,111.82,18.8,0.77,0.32,"low.risk",67.61,28.03,0.87,0.04,"low.risk",77.9088235294118,0.24151326923368,0.0170542751799822,1,1,1,1,1,1
"143","2G07360",360,314,46,0.127777777777778,709,0.0510153684185628,0,0.131067961165049,0.020547503383977,0.0508336931319985,0.0511970437051271,661,314,142.6,23.15,0.8,0.37,"low.risk",61.2,30.52,0.85,0.03,"low.risk",78.1350482315112,0.33008147966315,0.0156043816837694,1,1,0,1,1,0
"144","2G13370",356,337,19,0.0533707865168539,525,0.059035121877991,0,0.157894736842105,0.0258023672468969,0.0588225786183328,0.0592476651376491,461,337,95.39,18.58,0.77,0.32,"low.risk",75.94,29.09,0.86,0.03,"low.risk",72.7185628742515,0.40102851087166,0.0227327745914127,1,0,0,0,1,0
"145","2G13540",358,332,26,0.0726256983240223,753,0.0774581601417739,0,0.176234979973298,0.0261935770674805,0.0772391398122323,0.0776771804713154,653,332,123.7,22.96,0.8,0.37,"low.risk",115.96,30.57,0.85,0.03,"low.risk",83.1033434650456,0.269080511171005,0.020601936615534,1,1,1,0,1,0
"146","2G13610",376,335,41,0.109042553191489,1286,0.0817057569701132,0,0.22979797979798,0.029970930247336,0.081457399589341,0.0819541143508855,1181,335,172.44,31.95,0.85,0.44,"low.risk",127.91,35.52,0.82,0.04,"low.risk",88.8674698795181,0.262420575030356,0.0156434779601894,1,1,1,1,1,1
"147","2G15620",364,332,32,0.0879120879120879,1367,0.0646240470242233,0,0.150200803212851,0.0276170008265739,0.0643931245882993,0.0648549694601472,1038,332,191.8,29.81,0.84,0.43,"low.risk",92.42,31.69,0.84,0.03,"low.risk",84.7689969604863,0.344754826468475,0.0244040668176184,1,1,0,0,1,0
"148","2G15695",257,241,16,0.0622568093385214,232,0.0725913362389463,0,0.200873362445415,0.0328598731553497,0.0722126033623123,0.0729700691155803,200,241,67.39,10.67,0.67,0.17,"low.risk",35.25,26.38,0.91,0.07,"low.risk",62.5924369747899,0.469907738037753,0.0282099297937658,1,0,0,0,0,0
"149","2G16440",295,286,9,0.0305084745762711,367,0.0734058030052101,0,0.171662125340599,0.0316728244503222,0.0730982943568427,0.0737133116535775,302,286,59.72,14.17,0.71,0.24,"low.risk",35.25,26.63,0.9,0.06,"low.risk",73.6360424028269,0.433768095314323,0.0286234987331402,1,0,0,0,1,0
"150","2G16880",370,338,32,0.0864864864864865,1917,0.0942681635399597,0,0.281124497991968,0.0366096701375292,0.0939674902608719,0.0945688368190476,1427,338,153.93,35.26,0.86,0.46,"low.risk",131.82,37.98,0.82,0.06,"low.risk",85.6746268656716,0.461480369288984,0.0313554405045257,1,1,0,0,1,0
"151","2G17020",355,328,27,0.076056338028169,637,0.0929797201379522,0,0.259856630824373,0.0325499418876065,0.0927042260329001,0.0932552142430044,477,328,117.75,18.99,0.77,0.32,"low.risk",69.93,30,0.86,0.03,"low.risk",81.8461538461538,0.348447307396211,0.020433090657378,1,1,0,0,1,0
"152","2G17510",358,345,13,0.0363128491620112,241,0.0516658320136534,0,0.212389380530973,0.0280604412901858,0.0514400560652532,0.0518916079620536,213,345,80.1,10.93,0.68,0.2,"low.risk",32.84,26.1,0.9,0.06,"low.risk",61.7017543859649,0.2302285496163,0.0212641186014849,1,0,1,0,0,0
"153","2G17760",147,146,1,0.00680272108843538,231,0.0832888464043231,0,0.191919191919192,0.0317639324096813,0.0826836635841674,0.0838940292244789,190,146,67.73,10.91,0.66,0.16,"low.risk",37.07,22.84,0.92,0.1,"low.risk",67.0629370629371,0.30417061852648,0.0322771684413257,1,0,1,0,0,0
"154","2G18710",329,315,14,0.0425531914893617,633,0.078227205123519,0,0.170247933884298,0.0264828110442604,0.077993796069192,0.078460614177846,521,315,111.69,20.08,0.78,0.33,"low.risk",38.29,27.86,0.88,0.04,"low.risk",78.625,0.331455607486491,0.0240064828449066,1,1,0,0,1,0
"155","2G18760",369,342,27,0.073170731707317,1694,0.075500069983921,0,0.221964423820572,0.0250815002922704,0.0752964898610063,0.0757036501068356,1496,342,217.2,36.13,0.86,0.46,"low.risk",153.37,37.93,0.82,0.06,"low.risk",86.8436578171091,0.163146182083007,0.0139570169040342,1,1,1,1,1,1
"156","2G20050",365,336,29,0.0794520547945206,880,0.0797892702327974,0,0.234680573663625,0.0378721347638216,0.0794763741163535,0.0801021663492413,757,336,131.72,25,0.82,0.39,"low.risk",62.81,31.1,0.84,0.03,"low.risk",78.9099099099099,0.546727032252802,0.0228747957161834,1,1,0,0,1,0
"157","2G20190",380,355,25,0.0657894736842105,1730,0.057343406412863,0,0.275423728813559,0.0341848667687234,0.0570761122106113,0.0576107006151148,1257,355,227.95,33,0.86,0.45,"low.risk",93.75,35.01,0.82,0.04,"low.risk",79.8579545454545,0.115784660695664,0.0310901197739518,1,1,1,0,1,0
